"name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","scientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","dateIdentified","coordinateUncertaintyInMeters","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country","rightsHolder","identifier","verbatimEventDate","datasetName","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identificationID","individualCount","elevation","elevationAccuracy","stateProvince","eventID","organismQuantity","habitat","institutionID","sampleSizeUnit","samplingEffort","footprintWKT","georeferenceRemarks","county","locality","language","occurrenceStatus","footprintSRS","organismQuantityType","locationID","samplingProtocol","parentEventID","sampleSizeValue","recordNumber","associatedTaxa","startDayOfYear","verbatimElevation","identifiedBy","reproductiveCondition","occurrenceRemarks","continent","nomenclaturalCode","type","datasetID","higherClassification","otherCatalogNumbers","identificationRemarks","higherGeography","endDayOfYear","georeferencedDate","georeferencedBy","georeferenceProtocol","verbatimCoordinateSystem","fieldNumber","eventRemarks","accessRights","georeferenceSources","preparations","locationAccordingTo","bibliographicCitation","collectionID","parentNameUsage","nomenclaturalStatus","identificationQualifier","ownerInstitutionCode","locationRemarks","depth","depthAccuracy","scientificNameID","dynamicProperties","acceptedNameUsage","georeferenceVerificationStatus","taxonRemarks","municipality","vernacularName"
"Populus angustifolia",894997899,49.583333,-113.816667,"gass84","5678b0b3-450b-4513-82e1-2b32c3c50b54","e18ccd87-6e1d-4e4d-850d-b3138d007eb7","CA","DWC_ARCHIVE","2017-10-08T09:31:11.664+0000","2016-02-11T15:58:30.941+0000",56,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1970,8,27,"1970-08-27T00:00:00.000+0000",NA,"2018-02-03T22:57:35.132+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","CA","Canada","University of Lethbridge Herbarium","969",NA,"University of Lethbridge Herbarium (LEA)","894997899",NA,"LEA","969",NA,"312 H. C.","urn:lsid:biocol.org:col:14547",NA,"University of Lethbridge",NA,NA,NA,NA,NA,NA,"Alberta",NA,NA,"treed terrain along river",NA,NA,NA,NA,NA,NA,"Leth., N. side Oldman River, E side bridge","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3450 feet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:lsid:biocol.org:col:14547",NA,NA,NA,"University of Lethbridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1266947110,44.36696,-103.96171,"gass84","5325ba61-44e7-4d92-ac11-868b3294b3bb","9bcba4e4-a10d-4484-9c5e-36a059a0c9cd","US","DWC_ARCHIVE","2017-10-08T11:31:40.971+0000","2016-12-23T03:19:54.548+0000",79,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1969,6,11,"1969-06-11T00:00:00.000+0000","2016-03-25T16:00:26.000+0000","2018-02-05T03:51:07.872+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"3da2d742-41e8-4290-aca5-0e4ba1e20f55",NA,NA,"1266947110",NA,"Plants","3da2d742-41e8-4290-aca5-0e4ba1e20f55",NA,"Brooks, Ralph","50339",NA,"KSTC",NA,NA,NA,NA,NA,NA,"South Dakota",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:12991",NA,NA,NA,NA,"Lawrence","Savoy, 1 mi N, 1 1/2 mi W",NA,NA,NA,NA,NA,NA,NA,NA,"1388",NA,NA,NA,"Brooks, Ralph",NA,"Stream area, stream area, moist, rocky","NORTH_AMERICA",NA,NA,NA,NA,NA,NA,NA,NA,"2016-03-25","Kerbs, Benjamin","GEOLocate",NA,NA,NA,NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",177009191,44.36696,-103.96171,"","95c938a8-f762-11e1-a439-00145eb45e9a","b554c320-0560-11d8-b851-b8a03c50a862","US","DWC_ARCHIVE","2018-04-03T16:43:02.830+0000","2017-08-15T15:54:37.013+0000",26,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,4750,1969,6,10,"1969-06-10T00:00:00.000+0000","2015-06-16T07:47:32.000+0000","2018-02-04T23:13:47.034+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"0c3ba3f6-ba8b-11e3-8cfe-90b11c41863e",NA,"R. L. McGregor Herbarium Vascular Plants Collection","177009191",NA,"KANU","0c3ba3f6-ba8b-11e3-8cfe-90b11c41863e",NA,"Steve Stephens; Ralph E Brooks","269918",NA,"KU",NA,NA,NA,NA,NA,NA,"South Dakota",NA,NA,NA,"http://grbio.org/cool/iakn-125z",NA,NA,NA,NA,"Lawrence","Savoy, 1 mi N, 1.5 mi W","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steve Stephens",NA,"Common.","NORTH_AMERICA",NA,"PhysicalObject",NA,NA,NA,NA,"USA, South Dakota, Lawrence",NA,"2015-06-16","Craig C Freeman","online gazetteer","0","31699","Iron Creek Canyon. Along creek in bottom of canyon. Moist, rocky soil.","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1266947106,42.45546,-105.38221,"gass84","5325ba61-44e7-4d92-ac11-868b3294b3bb","9bcba4e4-a10d-4484-9c5e-36a059a0c9cd","US","DWC_ARCHIVE","2017-10-08T11:31:41.017+0000","2016-12-23T03:19:54.548+0000",79,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1968,7,1,"1968-07-01T00:00:00.000+0000","2016-03-25T15:54:14.000+0000","2018-02-05T03:51:10.317+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"47873868-c2d3-4625-ad61-1a77e99520f2",NA,NA,"1266947106",NA,"Plants","47873868-c2d3-4625-ad61-1a77e99520f2",NA,"Brooks, Ralph","50338",NA,"KSTC",NA,NA,NA,NA,NA,NA,"Wyoming",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:12991",NA,NA,NA,NA,"Converse","Douglas, 21 mi S",NA,NA,NA,NA,NA,NA,NA,NA,"741",NA,NA,NA,"Brooks, Ralph",NA,"Moist, rocky stream bank in mountain foothills","NORTH_AMERICA",NA,NA,NA,NA,NA,NA,NA,NA,"2016-03-25","Kerbs, Benjamin","GEOLocate",NA,NA,NA,NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",441911033,36.554711,-105.217925,"","95c938a8-f762-11e1-a439-00145eb45e9a","b554c320-0560-11d8-b851-b8a03c50a862","US","DWC_ARCHIVE","2018-04-03T16:42:15.721+0000","2017-08-15T15:41:21.549+0000",26,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,6285,1968,7,31,"1968-07-31T00:00:00.000+0000","2015-06-16T07:26:46.000+0000","2018-02-03T12:55:20.391+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"039aef62-ba8b-11e3-8cfe-90b11c41863e",NA,"R. L. McGregor Herbarium Vascular Plants Collection","441911033",NA,"KANU","039aef62-ba8b-11e3-8cfe-90b11c41863e",NA,"Steve Stephens; Ralph E Brooks","269914",NA,"KU",NA,NA,NA,NA,NA,NA,"New Mexico",NA,NA,NA,"http://grbio.org/cool/iakn-125z",NA,NA,NA,NA,"Colfax","Eagle Nest, 2.5 mi E","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steve Stephens",NA,"Common.","NORTH_AMERICA",NA,"PhysicalObject",NA,NA,NA,NA,"USA, New Mexico, Colfax",NA,"2014-08-26","Craig C Freeman","online gazetteer","0","26381","Along creek in steep canyon. Moist, rocky soil.","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1090549412,43.9167,-110.5833,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","BR","DWC_ARCHIVE","2018-04-05T12:03:33.054+0000","2017-12-29T14:14:03.930+0000",95,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES","1968-07-04T00:00:00.000+0000",NA,1968,7,4,"1968-07-04T00:00:00.000+0000",NA,"2018-02-04T04:25:14.420+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000020459",NA,"IAC - Herbário do Instituto Agronômico de Campinas","1090549412",NA,"IAC","BRA:IAC:IAC:0000020459",NA,"E. Daw; T. Kesterson & N. Reynolds","20459",NA,"IAC",NA,NA,NA,NA,NA,NA,"Wyoming",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gros Ventre NE Jackson","pt",NA,NA,NA,NA,NA,NA,NA,"7000-130",NA,NA,NA,"E. Daw et al.",NA,"Doação Ricks College.",NA,NA,"Collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Instituto Agronômico de Campinas, IAC",NA,NA,NA,NA,NA,NA,NA,NA,"Teton county",NA
"Populus angustifolia",441910973,36.23195,-105.11738,"","95c938a8-f762-11e1-a439-00145eb45e9a","b554c320-0560-11d8-b851-b8a03c50a862","US","DWC_ARCHIVE","2018-04-03T16:42:59.601+0000","2017-08-15T15:53:49.413+0000",26,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,5143,1968,7,30,"1968-07-30T00:00:00.000+0000","2015-06-15T17:45:19.000+0000","2018-02-03T12:55:16.181+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"0b9b6bc4-ba8b-11e3-8cfe-90b11c41863e",NA,"R. L. McGregor Herbarium Vascular Plants Collection","441910973",NA,"KANU","0b9b6bc4-ba8b-11e3-8cfe-90b11c41863e",NA,"Steve Stephens; Ralph E Brooks","269937",NA,"KU",NA,NA,NA,NA,NA,NA,"New Mexico",NA,NA,NA,"http://grbio.org/cool/iakn-125z",NA,NA,NA,NA,"Mora","Ocate, 5.5 mi NW","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steve Stephens",NA,"Few plants.","NORTH_AMERICA",NA,"PhysicalObject",NA,NA,NA,NA,"USA, New Mexico, Mora",NA,"2014-08-26","Craig C Freeman","online gazetteer","0","26259","Wooded side of canyon, near creek. Moist, rocky soil.","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1266947093,40.05848,-105.27,"gass84","5325ba61-44e7-4d92-ac11-868b3294b3bb","9bcba4e4-a10d-4484-9c5e-36a059a0c9cd","US","DWC_ARCHIVE","2017-10-08T11:31:40.992+0000","2016-12-23T03:19:54.652+0000",79,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1968,8,3,"1968-08-03T00:00:00.000+0000","2016-03-25T15:51:23.000+0000","2018-02-05T03:51:08.151+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"5d80fe84-1d5c-4376-a6f5-067f717820cd",NA,NA,"1266947093",NA,"Plants","5d80fe84-1d5c-4376-a6f5-067f717820cd",NA,"Wilson, James","50334",NA,"KSTC",NA,NA,NA,NA,NA,NA,"Colorado",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:12991",NA,NA,NA,NA,"Boulder","Boulder, 3 mi N",NA,NA,NA,NA,NA,NA,NA,NA,"14863",NA,NA,NA,"Wilson, James",NA,"Dry mountainside","NORTH_AMERICA",NA,NA,NA,NA,NA,NA,NA,NA,"2014-09-26","Kerbs, Benjamin","GEOLocate",NA,NA,NA,NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",177009300,44.4454,-103.85903,"gass84","95c938a8-f762-11e1-a439-00145eb45e9a","b554c320-0560-11d8-b851-b8a03c50a862","US","DWC_ARCHIVE","2018-04-03T16:43:16.537+0000","2017-08-15T15:58:36.096+0000",26,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,3.65,1968,12,10,"1968-12-10T00:00:00.000+0000","2007-02-04T11:30:56.000+0000","2018-02-04T23:13:47.292+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"0eee27a7-ba8b-11e3-8cfe-90b11c41863e",NA,"R. L. McGregor Herbarium Vascular Plants Collection","177009300",NA,"KANU","0eee27a7-ba8b-11e3-8cfe-90b11c41863e",NA,"Steve Stephens; RE Brooks","269906",NA,"KU",NA,NA,NA,NA,NA,NA,"South Dakota",NA,NA,NA,"http://grbio.org/cool/iakn-125z",NA,NA,NA,NA,"Lawrence","Spearfish, 3 mi S","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steve Stephens",NA,"Several trees, 20-30 ft high.","NORTH_AMERICA",NA,"PhysicalObject",NA,NA,NA,NA,"USA, South Dakota, Lawrence",NA,"2008-03-15","Estefania",NA,"0","29798","Spearfish Canyon. Base of vertical, granite cliff. Rocky soil.","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","USGS 1:24,000 topo map",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1439059817,37.707222,-105.371944,"cdround,elmms,gass84","7fd2f6e2-f762-11e1-a439-00145eb45e9a","ff90b050-c256-11db-b71b-b8a03c50a862","MX","DWC_ARCHIVE","2018-04-04T14:35:43.751+0000","2017-03-11T01:16:54.940+0000",14,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1967,7,15,"1967-07-15T00:00:00.000+0000","2015-12-03T00:00:00.000+0000","2018-02-03T16:08:53.739+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","urn:catalog:ENCB-IPN:ENCB:NO DISPONIBLE:32112:32112",NA,"Computarización del Herbario ENCB, IPN. Fase IV. Base de datos de la familia Pinaceae y de distintas familias de la clase Magnoliopsida depositadas en el Herbario de la Escuela Nacional de Ciencias Biológicas, IPN","1439059817",NA,"ENCB","urn:catalog:ENCB-IPN:ENCB:NO DISPONIBLE:32112:32112","40c69763222dd6e133b378f53c631d26","H. Mackay","NO DISPONIBLE",NA,"ENCB-IPN",NA,"0000-00-00 00:00:00","32032",1,1125,1125,"Colorado",NA,NA,"NO DISPONIBLE","2028",NA,NA,NA,NA,NA,"South exposure, Huerfano River locale","es",NA,NA,NA,"28343",NA,NA,NA,NA,NA,"196",NA,"NO DISPONIBLE",NA,"NO DISPONIBLE",NA,NA,"Event","38fcda42ca1168108f34cbb24ae4f280","Plantae; Magnoliophyta; Magnoliopsida; Malpighiales; Salicaceae; Populus",NA,NA,NA,NA,NA,NA,NA,"grados minutos segundos","6C-279",NA,"Libre acceso","Mapa, INEGI, 1:50 000","Herborizado",NA,"Fernández Nava, R., Reyes Toledo, B. y M. Casales Gómez. 2007. Computarización del Herbario ENCB, IPN. Fase IV. Base de datos de la familia Pinaceae y de distintas familias de la clase Magnoliopsida depositadas en el Herbario de la Escuela Nacional de Ciencias Biológicas, IPN. Instituto Politécnico Nacional. Escuela Nacional de Ciencias Biológicas. Bases de datos SNIB-CONABIO proyectos No. BC007. México, D.F.","546","Populus",NA,NA,"Departamento de Botánica, Escuela Nacional de Ciencias Biológicas, Instituto Politécnico Nacional",NA,0,0,"25594",NA,"Populus angustifolia",NA,NA,NA,NA
"Populus angustifolia",1097969929,39.85,-110.4,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","DWC_ARCHIVE","2017-12-20T14:19:34.140+0000","2017-12-20T14:19:34.144+0000",56,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1967,8,12,"1967-08-12T00:00:00.000+0000",NA,"2018-02-03T09:13:32.205+0000","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=326456","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States","The New York Botanical Garden","ad71afe5-bd69-4bdc-828c-0ab32d225d60","12 Aug 1967","Vascular plants","1097969929",NA,"NY","ad71afe5-bd69-4bdc-828c-0ab32d225d60",NA,"S. L. Welsh","177517",NA,"NY",NA,NA,NA,NA,NA,NA,"Utah",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,"Duchesne Co.","Parley Canyon, Tributary of Argyle Canyon","en",NA,NA,NA,NA,NA,NA,NA,"6620",NA,"224",NA,NA,NA,NA,"NORTH_AMERICA",NA,"PhysicalObject",NA,NA,NA,NA,NA,"224",NA,NA,"TRS Conversion Calculator",NA,NA,NA,NA,"Label","sheet",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",177009212,44.41644,-103.85903,"gass84","95c938a8-f762-11e1-a439-00145eb45e9a","b554c320-0560-11d8-b851-b8a03c50a862","US","DWC_ARCHIVE","2018-04-03T16:43:04.807+0000","2017-08-15T15:55:11.198+0000",26,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,5.01,1966,6,24,"1966-06-24T00:00:00.000+0000","2007-03-22T09:32:44.000+0000","2018-02-04T23:13:47.445+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"0ca3c995-ba8b-11e3-8cfe-90b11c41863e",NA,"R. L. McGregor Herbarium Vascular Plants Collection","177009212",NA,"KANU","0ca3c995-ba8b-11e3-8cfe-90b11c41863e",NA,"Steve Stephens; Ralph E Brooks","269938",NA,"KU",NA,NA,NA,NA,NA,NA,"South Dakota",NA,NA,NA,"http://grbio.org/cool/iakn-125z",NA,NA,NA,NA,"Lawrence","Spearfish, 5 mi S","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steve Stephens",NA,NA,"NORTH_AMERICA",NA,"PhysicalObject",NA,NA,NA,NA,"USA, South Dakota, Lawrence",NA,"2008-03-15","Estefania",NA,"0","7715","Spearfish Canyon. Along stream in moist, rocky soil.","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","USGS 1:24,000 topo map",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",441911121,40.633098,-105.808327,"","95c938a8-f762-11e1-a439-00145eb45e9a","b554c320-0560-11d8-b851-b8a03c50a862","US","DWC_ARCHIVE","2018-04-03T16:42:14.796+0000","2017-08-15T15:41:04.739+0000",26,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,16056,1966,8,22,"1966-08-22T00:00:00.000+0000","2015-06-16T07:26:21.000+0000","2018-02-03T12:55:16.182+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"036923ed-ba8b-11e3-8cfe-90b11c41863e",NA,"R. L. McGregor Herbarium Vascular Plants Collection","441911121",NA,"KANU","036923ed-ba8b-11e3-8cfe-90b11c41863e",NA,"Ralph E Brooks","269913",NA,"KU",NA,NA,NA,NA,NA,NA,"Colorado",NA,NA,NA,"http://grbio.org/cool/iakn-125z",NA,NA,NA,NA,"Larimer","Fort Collins, 59 mi W","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9200 ft","Ralph E Brooks",NA,NA,"NORTH_AMERICA",NA,"PhysicalObject",NA,NA,NA,NA,"USA, Colorado, Larimer",NA,"2015-06-16","Craig C Freeman","online gazetteer","0","293","Poudre River Canyon. Moist, sandy, brushy river bank.","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1574303981,34.1476,-116.7959,"","4fa894f4-b6c6-4ec0-b816-9bb03b3ca106","fb702600-a84e-11de-978d-b8a03c50a862","US","DWC_ARCHIVE","2018-04-01T06:48:56.640+0000","2017-09-28T21:01:39.890+0000",112,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,3450,1965,6,26,"1965-06-26T00:00:00.000+0000",NA,"2018-02-05T03:49:50.560+0000","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCSB38067&related=yes","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"ee8a8984-7760-4c4b-bcae-08bb07274449","1965-06-26",NA,"1574303981",NA,"VascularPlants","ee8a8984-7760-4c4b-bcae-08bb07274449",NA,"John Roos","UCSB38067",NA,"UCSB","https://creativecommons.org/licenses/by-nd/4.0/",NA,NA,1,NA,NA,"California",NA,NA,NA,NA,NA,NA,NA,NA,"San Bernardino","Upper Santa Ana Basin near Fish Creek, San Bernardino Mtns",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://ucjeps.berkeley.edu/consortium/data_use_terms.html","Geolocate (copied from DS565488)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1266947136,40.43388,-105.33485,"gass84","5325ba61-44e7-4d92-ac11-868b3294b3bb","9bcba4e4-a10d-4484-9c5e-36a059a0c9cd","US","DWC_ARCHIVE","2017-10-08T11:31:41.009+0000","2016-12-23T03:19:54.617+0000",79,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1965,8,7,"1965-08-07T00:00:00.000+0000","2016-03-25T16:07:24.000+0000","2018-02-05T03:51:08.161+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"51a0b0e7-298d-4572-9b93-10ebcbff96d3",NA,NA,"1266947136",NA,"Plants","51a0b0e7-298d-4572-9b93-10ebcbff96d3",NA,"Ahshapanek, Don","50343",NA,"KSTC",NA,NA,NA,NA,NA,NA,"Colorado",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:12991",NA,NA,NA,NA,"Larimer","Loveland, 15 mi W on US 34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ahshapanek, Don",NA,"Dam Site Store","NORTH_AMERICA",NA,NA,NA,NA,NA,NA,NA,NA,"2014-02-06","Kerbs, Benjamin","GEOLocate",NA,NA,NA,NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
